,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
13810,201701280MIL,PG,Marcus Smart,25.0,0,27.8
13811,201701280MIL,SF,Jaylen Brown,15.0,0,14.0
13812,201701280MIL,PF,Jonas Jerebko,23.0,0,14.0
13813,201701280MIL,PF,Amir Johnson,23.0,0,17.5
13814,201701280MIL,SF,Jabari Parker,23.0,0,0.0
13815,201701280MIL,PG,Matthew Dellavedova,30.0,0,21.3
13816,201701280MIL,PG,Isaiah Thomas,25.0,0,39.3
13817,201701280MIL,SF,Jae Crowder,15.0,0,28.8
13818,201701280MIL,C,Tyler Zeller,24.0,0,5.5
13819,201701280MIL,SG,Jason Terry,19.0,0,12.5
13820,201701280MIL,PF,Thon Maker,1.0,0,12.5
13821,201701280MIL,PF,Kelly Olynyk,23.0,0,19.0
13822,201701280MIL,SG,Gerald Green,3.0,0,12.3
13823,201701280MIL,PG,Malcolm Brogdon,30.0,0,23.0
13824,201701280MIL,C,John Henson,23.0,6,0.0
13825,201701280MIN,SF,Nemanja Bjelica,12.0,1,13.3
13826,201701280MIN,C,Luis Scola,30.0,0,7.8
13827,201701280MIN,PG,Randy Foye,9.0,0,14.5
13828,201701280MIN,PG,Tyus Jones,16.0,5,0.0
13829,201701280MIN,SF,Andrew Wiggins,12.0,1,35.3
13830,201701280MIN,PF,Adreian Payne,29.0,33,0.0
13831,201701280MIN,SG,Zach LaVine,25.0,1,0.0
13832,201701280MIN,PF,Karl-Anthony Towns,29.0,1,52.5
13833,201701280MIN,C,Cole Aldrich,3.0,1,12.0
13834,201701280MIN,PF,Quincy Acy,8.0,0,13.8
13835,201701280MIN,PF,Trevor Booker,8.0,2,22.0
13836,201701280MIN,SG,Caris LeVert,5.0,2,19.8
13837,201701280MIN,PG,Sean Kilpatrick,9.0,0,21.3
13838,201701280MIN,SG,Shabazz Muhammad,25.0,1,19.0
13839,201701280MIN,SF,Rondae Hollis-Jefferson,22.0,0,18.5
13840,201701280MIN,C,Brook Lopez,30.0,2,32.0
13841,201701280MIN,SG,Bojan Bogdanovic,5.0,0,21.0
13842,201701280MIN,PF,Justin Hamilton,8.0,0,14.8
13843,201701280MIN,PF,Gorgui Dieng,29.0,1,27.8
13844,201701280MIN,PG,Isaiah Whitehead,9.0,0,21.3
13845,201701280MIN,PG,Kris Dunn,16.0,1,16.5
13846,201701280MIN,PG,Spencer Dinwiddie,9.0,0,16.5
13847,201701280MIN,PG,Ricky Rubio,16.0,1,33.8
13848,201701280PHO,PG,Jameer Nelson,8.0,1,25.8
13849,201701280PHO,PG,Eric Bledsoe,10.0,1,46.0
13850,201701280PHO,SF,Danilo Gallinari,28.0,1,29.0
13851,201701280PHO,PF,Jared Dudley,26.0,1,6.3
13852,201701280PHO,SF,P.J. Tucker,14.0,1,21.3
13853,201701280PHO,PF,Kenneth Faried,11.0,1,0.0
13854,201701280PHO,C,Jusuf Nurkic,19.0,3,19.3
13855,201701280PHO,C,Alex Len,1.0,1,12.5
13856,201701280PHO,PF,Darrell Arthur,11.0,1,14.3
13857,201701280PHO,PG,Leandro Barbosa,10.0,1,12.5
13858,201701280PHO,SF,T.J. Warren,14.0,1,21.8
13859,201701280PHO,C,Tyson Chandler,1.0,1,30.0
13860,201701280PHO,SF,Wilson Chandler,28.0,1,27.8
13861,201701280PHO,PG,Jamal Murray,8.0,1,16.0
13862,201701280PHO,SG,Will Barton,17.0,1,25.8
13863,201701280PHO,SG,Gary Harris,17.0,1,22.5
13864,201701280PHO,PG,Brandon Knight,10.0,1,17.0
13865,201701280PHO,SG,Devin Booker,22.0,1,35.3
13866,201701280PHO,PF,Marquese Chriss,26.0,1,14.0
13867,201701280UTA,SG,Tony Allen,6.0,0,21.8
13868,201701280UTA,PF,Zach Randolph,3.0,0,27.5
13869,201701280UTA,PG,Dante Exum,29.0,4,0.0
13870,201701280UTA,SG,Troy Daniels,6.0,7,0.0
13871,201701280UTA,SG,Alec Burks,8.0,1,15.0
13872,201701280UTA,SG,Rodney Hood,8.0,1,19.8
13873,201701280UTA,PF,JaMychal Green,3.0,0,20.3
13874,201701280UTA,PG,Andrew Harrison,15.0,0,15.8
13875,201701280UTA,PF,Trey Lyles,5.0,1,14.0
13876,201701280UTA,PF,Boris Diaw,5.0,1,14.0
13877,201701280UTA,SF,James Ennis III,9.0,0,17.0
13878,201701280UTA,PG,Mike Conley,15.0,0,33.5
13879,201701280UTA,C,Rudy Gobert,6.0,1,34.3
13880,201701280UTA,SF,Joe Johnson,16.0,1,13.5
13881,201701280UTA,SG,Vince Carter,6.0,0,17.8
13882,201701280UTA,SF,Gordon Hayward,16.0,1,32.5
13883,201701280UTA,C,Marc Gasol,26.0,0,38.8
13884,201701280UTA,PG,George Hill,29.0,1,29.8
13885,201701280UTA,SG,Joe Ingles,8.0,1,19.8
13886,201701290CHI,SF,Doug McDermott,1.0,1,15.0
13887,201701290CHI,SG,Nik Stauskas,27.0,1,16.3
13888,201701290CHI,PF,Nikola Mirotic,10.0,1,17.0
13889,201701290CHI,SG,Gerald Henderson,27.0,1,17.0
13890,201701290CHI,PF,Nerlens Noel,26.0,1,31.8
13891,201701290CHI,PF,Richaun Holmes,26.0,3,18.3
13892,201701290CHI,PG,Rajon Rondo,29.0,1,18.0
13893,201701290CHI,SF,Dario Saric,2.0,1,20.3
13894,201701290CHI,SF,Robert Covington,2.0,1,29.3
13895,201701290CHI,PF,Ersan Ilyasova,26.0,1,28.3
13896,201701290CHI,C,Robin Lopez,28.0,1,19.3
13897,201701290CHI,PG,Jerian Grant,29.0,1,14.8
13898,201701290CHI,PG,Sergio Rodriguez,9.0,1,17.5
13899,201701290CHI,C,Cristiano Felicio,28.0,1,14.3
13900,201701290CHI,SG,Timothe Luwawu-Cabarrot,27.0,1,13.3
13901,201701290CHI,SG,Dwyane Wade,2.0,1,37.3
13902,201701290CHI,PF,Bobby Portis,10.0,8,0.0
13903,201701290CHI,SG,Paul Zipser,2.0,1,13.8
13904,201701290CHI,SG,Jimmy Butler,2.0,1,42.0
13905,201701290CHI,PG,T.J. McConnell,9.0,1,26.3
13906,201701290IND,C,Lavoy Allen,26.0,1,12.5
13907,201701290IND,SG,Corey Brewer,25.0,1,12.8
13908,201701290IND,PG,Aaron Brooks,27.0,1,12.3
13909,201701290IND,PG,Bobby Brown,11.0,8,0.0
13910,201701290IND,PF,Rakeem Christmas,12.0,59,0.0
13911,201701290IND,SG,Monta Ellis,1.0,1,13.8
13912,201701290IND,PF,Georges Niang,12.0,8,0.0
13913,201701290IND,SF,Sam Dekker,8.0,1,18.5
13914,201701290IND,C,Al Jefferson,26.0,1,14.8
13915,201701290IND,PG,Tyler Ennis,11.0,8,0.0
13916,201701290IND,SG,Eric Gordon,25.0,5,24.8
13917,201701290IND,PF,Ryan Anderson,24.0,1,22.3
13918,201701290IND,C,Clint Capela,16.0,1,23.5
13919,201701290IND,PG,Patrick Beverley,11.0,1,24.3
13920,201701290IND,SG,Glenn Robinson III,1.0,1,12.8
13921,201701290IND,C,Montrezl Harrell,16.0,3,18.5
13922,201701290IND,SF,Trevor Ariza,8.0,1,24.5
13923,201701290IND,SF,Paul George,29.0,1,39.0
13924,201701290IND,SF,C.J. Miles,29.0,1,26.8
13925,201701290IND,PG,Jeff Teague,27.0,1,39.3
13926,201701290IND,PG,James Harden,11.0,1,62.3
13927,201701290IND,PF,Thaddeus Young,12.0,1,26.8
13928,201701290IND,C,Myles Turner,26.0,1,34.3
13929,201701290NOP,PF,Terrence Jones,19.0,1,29.8
13930,201701290NOP,SG,Buddy Hield,6.0,1,15.3
13931,201701290NOP,SF,Otto Porter,25.0,1,31.0
13932,201701290NOP,SG,Tyreke Evans,6.0,1,26.0
13933,201701290NOP,PF,Jason Smith,22.0,1,14.0
13934,201701290NOP,SG,Bradley Beal,15.0,1,31.8
13935,201701290NOP,SF,Solomon Hill,21.0,1,18.8
13936,201701290NOP,SG,Kelly Oubre Jr.,15.0,1,17.0
13937,201701290NOP,PF,Donatas Motiejunas,19.0,1,16.8
13938,201701290NOP,SF,Markieff Morris,25.0,1,32.8
13939,201701290NOP,SG,E'Twaun Moore,6.0,1,17.0
13940,201701290NOP,PG,Trey Burke,20.0,1,13.8
13941,201701290NOP,PG,Langston Galloway,13.0,1,14.0
13942,201701290NOP,SF,Dante Cunningham,21.0,1,15.8
13943,201701290NOP,PG,Tomas Satoransky,20.0,1,13.0
13944,201701290NOP,C,Marcin Gortat,17.0,1,28.3
13945,201701290NOP,PG,Jrue Holiday,13.0,1,37.3
13946,201701290NOP,PG,John Wall,20.0,1,49.5
13947,201701290NOP,C,Anthony Davis,5.0,1,47.5
13948,201701290POR,SG,Klay Thompson,28.0,0,32.5
13949,201701290POR,PG,CJ McCollum,16.0,1,34.0
13950,201701290POR,SF,Kevin Durant,11.0,0,51.8
13951,201701290POR,PG,Shaun Livingston,17.0,0,22.8
13952,201701290POR,PG,Damian Lillard,16.0,1,40.5
13953,201701290POR,SF,Maurice Harkless,10.0,7,17.3
13954,201701290POR,SG,Patrick McCaw,28.0,0,13.0
13955,201701290POR,PF,Al-Farouq Aminu,20.0,1,21.0
13956,201701290POR,C,JaVale McGee,22.0,0,13.8
13957,201701290POR,PF,James Michael McAdoo,25.0,0,13.3
13958,201701290POR,PG,Ian Clark,17.0,0,14.0
13959,201701290POR,SG,Allen Crabbe,9.0,1,17.8
13960,201701290POR,C,Zaza Pachulia,22.0,0,18.0
13961,201701290POR,PF,Meyers Leonard,20.0,1,13.8
13962,201701290POR,SF,Andre Iguodala,11.0,0,19.5
13963,201701290POR,SG,Evan Turner,9.0,1,0.0
13964,201701290POR,C,Mason Plumlee,18.0,1,35.8
13965,201701290POR,PF,Draymond Green,25.0,0,45.8
13966,201701290POR,PF,Noah Vonleh,20.0,1,14.3
13967,201701290SAS,PG,Yogi Ferrell,23.0,58,14.5
13968,201701290SAS,PF,LaMarcus Aldridge,3.0,1,33.8
13969,201701290SAS,SF,Davis Bertans,6.0,1,14.0
13970,201701290SAS,SG,Nicolas Brussino,18.0,2,5.8
13971,201701290SAS,SF,Kawhi Leonard,6.0,1,43.8
13972,201701290SAS,SG,Seth Curry,18.0,2,24.8
13973,201701290SAS,PF,Dirk Nowitzki,11.0,3,24.5
13974,201701290SAS,SG,Wesley Matthews,18.0,6,22.3
13975,201701290SAS,PG,Tony Parker,1.0,1,20.3
13976,201701290SAS,PF,David Lee,3.0,1,28.0
13977,201701290SAS,SF,Justin Anderson,4.0,2,19.5
13978,201701290SAS,C,Andrew Bogut,27.0,2,0.0
13979,201701290SAS,SG,Manu Ginobili,13.0,1,15.8
13980,201701290SAS,SF,Dorian Finney-Smith,4.0,2,17.5
13981,201701290SAS,C,Salah Mejri,27.0,2,7.0
13982,201701290SAS,SG,Danny Green,13.0,1,17.5
13983,201701290SAS,SF,Harrison Barnes,4.0,2,31.3
13984,201701290SAS,PG,Patty Mills,1.0,1,17.5
13985,201701290SAS,SG,Kyle Anderson,13.0,1,16.5
13986,201701290SAS,PF,Dwight Powell,11.0,2,16.3
13987,201701290SAS,C,Dewayne Dedmon,21.0,1,16.0
13988,201701290SAS,SG,Devin Harris,18.0,2,17.8
13989,201701290TOR,PF,Jared Sullinger,13.0,3,0.0
13990,201701290TOR,PG,C.J. Watson,24.0,1,0.0
13991,201701290TOR,PF,Pascal Siakam,13.0,1,7.8
13992,201701290TOR,PG,Kyle Lowry,22.0,1,0.0
13993,201701290TOR,SF,Aaron Gordon,5.0,1,25.3
13994,201701290TOR,PG,Fred VanVleet,22.0,1,13.0
13995,201701290TOR,SF,Damjan Rudez,5.0,1,12.8
13996,201701290TOR,SG,Norman Powell,23.0,1,26.8
13997,201701290TOR,C,Jonas Valanciunas,8.0,1,27.3
13998,201701290TOR,PF,Lucas Nogueira,13.0,1,19.0
13999,201701290TOR,SF,DeMarre Carroll,27.0,1,18.8
14000,201701290TOR,PF,Serge Ibaka,8.0,1,28.3
14001,201701290TOR,C,Bismack Biyombo,11.0,1,18.3
14002,201701290TOR,SG,Terrence Ross,23.0,1,19.0
14003,201701290TOR,PG,Cory Joseph,22.0,1,18.3
14004,201701290TOR,C,Nikola Vucevic,11.0,1,30.3
14005,201701290TOR,PG,D.J. Augustin,24.0,1,15.8
14006,201701290TOR,PG,Elfrid Payton,24.0,1,32.3
14007,201701290TOR,SG,DeMar DeRozan,23.0,6,37.5
14008,201701290TOR,PF,Patrick Patterson,13.0,1,17.8
14009,201701290TOR,SF,Jeff Green,5.0,1,18.0
14010,201701300BOS,PG,Marcus Smart,15.0,1,27.0
14011,201701300BOS,SF,Tobias Harris,25.0,1,27.3
14012,201701300BOS,SF,Jae Crowder,15.0,1,30.3
14013,201701300BOS,PG,Terry Rozier,15.0,1,14.0
14014,201701300BOS,PG,Reggie Jackson,30.0,1,31.5
14015,201701300BOS,PF,Kelly Olynyk,19.0,1,21.0
14016,201701300BOS,SG,Stanley Johnson,6.0,1,12.0
14017,201701300BOS,PF,Jon Leuer,2.0,1,20.8
14018,201701300BOS,PG,Ish Smith,30.0,1,14.5
14019,201701300BOS,C,Al Horford,6.0,4,34.8
14020,201701300BOS,SG,Reggie Bullock,6.0,1,15.3
14021,201701300BOS,SF,Marcus Morris,25.0,1,26.8
14022,201701300BOS,SF,Gerald Green,15.0,1,0.0
14023,201701300BOS,SG,Jaylen Brown,8.0,1,16.8
14024,201701300BOS,SG,Kentavious Caldwell-Pope,6.0,1,27.0
14025,201701300BOS,C,Andre Drummond,24.0,1,41.0
14026,201701300BOS,PF,Jonas Jerebko,19.0,1,15.5
14027,201701300BOS,PG,Isaiah Thomas,15.0,1,49.5
14028,201701300BOS,PF,Amir Johnson,19.0,1,17.8
14029,201701300DAL,SG,Seth Curry,19.0,0,25.5
14030,201701300DAL,PF,Dirk Nowitzki,28.0,0,25.0
14031,201701300DAL,SG,Kyle Korver,16.0,0,17.5
14032,201701300DAL,SF,Richard Jefferson,16.0,0,13.3
14033,201701300DAL,PG,Yogi Ferrell,29.0,0,15.3
14034,201701300DAL,PF,Channing Frye,7.0,0,22.8
14035,201701300DAL,SF,Justin Anderson,11.0,0,19.0
14036,201701300DAL,SG,Wesley Matthews,19.0,0,22.3
14037,201701300DAL,PG,Devin Harris,29.0,0,18.0
14038,201701300DAL,PG,Iman Shumpert,1.0,0,20.3
14039,201701300DAL,C,Tristan Thompson,17.0,0,23.0
14040,201701300DAL,SF,Dorian Finney-Smith,11.0,0,17.5
14041,201701300DAL,C,Salah Mejri,5.0,0,12.8
14042,201701300DAL,SG,Jordan McRae,16.0,0,11.8
14043,201701300DAL,SF,LeBron James,16.0,0,48.0
14044,201701300DAL,PG,Kyrie Irving,1.0,0,41.5
14045,201701300DAL,SG,James Jones,16.0,0,5.3
14046,201701300DAL,SG,DeAndre Liggins,16.0,0,12.0
14047,201701300DAL,SG,Nicolas Brussino,19.0,0,12.5
14048,201701300DAL,PF,Dwight Powell,28.0,0,16.3
14049,201701300DAL,PG,Kay Felder,1.0,0,12.8
14050,201701300DAL,SF,Harrison Barnes,11.0,0,30.3
14051,201701300MIA,SF,Wayne Ellington,14.0,1,22.8
14052,201701300MIA,PF,Okaro White,29.0,1,15.8
14053,201701300MIA,PG,Spencer Dinwiddie,20.0,1,17.0
14054,201701300MIA,C,Willie Reed,1.0,1,0.0
14055,201701300MIA,SF,Rondae Hollis-Jefferson,5.0,1,18.0
14056,201701300MIA,PF,Luke Babbitt,29.0,1,13.8
14057,201701300MIA,PG,Goran Dragic,14.0,1,37.3
14058,201701300MIA,C,Hassan Whiteside,1.0,1,35.3
14059,201701300MIA,PF,Justin Hamilton,1.0,1,14.8
14060,201701300MIA,SG,Dion Waiters,29.0,1,34.8
14061,201701300MIA,SG,Caris LeVert,7.0,1,20.3
14062,201701300MIA,PG,Tyler Johnson,14.0,10,27.5
14063,201701300MIA,SG,Bojan Bogdanovic,7.0,1,20.3
14064,201701300MIA,PG,Randy Foye,20.0,1,14.0
14065,201701300MIA,PF,Trevor Booker,1.0,1,20.8
14066,201701300MIA,C,Brook Lopez,25.0,1,32.8
14067,201701300MIA,PG,Sean Kilpatrick,20.0,1,21.5
14068,201701300MIA,SG,Rodney McGruder,29.0,1,14.0
14069,201701300MIA,PG,Isaiah Whitehead,20.0,1,23.0
14070,201701300MIA,PF,James Johnson,29.0,1,27.5
14071,201701300MIN,PG,C.J. Watson,19.0,0,0.0
14072,201701300MIN,SG,Zach LaVine,23.0,1,0.0
14073,201701300MIN,SF,Nemanja Bjelica,22.0,1,12.8
14074,201701300MIN,PG,D.J. Augustin,19.0,0,15.8
14075,201701300MIN,C,Cole Aldrich,14.0,1,12.0
14076,201701300MIN,SF,Damjan Rudez,10.0,0,12.8
14077,201701300MIN,PG,Ricky Rubio,21.0,1,34.0
14078,201701300MIN,C,Nikola Vucevic,30.0,0,30.8
14079,201701300MIN,PG,Kris Dunn,21.0,1,16.5
14080,201701300MIN,PF,Serge Ibaka,6.0,0,28.0
14081,201701300MIN,PF,Gorgui Dieng,9.0,1,27.8
14082,201701300MIN,SG,Evan Fournier,4.0,16,24.8
14083,201701300MIN,SF,Aaron Gordon,10.0,0,24.0
14084,201701300MIN,PG,Elfrid Payton,19.0,0,33.0
14085,201701300MIN,SF,Andrew Wiggins,22.0,1,35.8
14086,201701300MIN,PF,Karl-Anthony Towns,9.0,1,48.8
14087,201701300MIN,SF,Jeff Green,10.0,0,18.5
14088,201701300MIN,C,Bismack Biyombo,30.0,0,18.3
14089,201701300MIN,SG,Shabazz Muhammad,23.0,1,18.3
14090,201701300PHO,PG,Eric Bledsoe,25.0,1,44.0
14091,201701300PHO,C,Marc Gasol,18.0,1,42.3
14092,201701300PHO,PG,Wade Baldwin IV,3.0,26,0.0
14093,201701300PHO,C,Alan Williams,9.0,3,0.0
14094,201701300PHO,SF,Chandler Parsons,28.0,2,0.0
14095,201701300PHO,C,Brandan Wright,18.0,3,0.0
14096,201701300PHO,SG,Troy Daniels,18.0,1,5.0
14097,201701300PHO,C,Alex Len,9.0,1,11.8
14098,201701300PHO,PG,Tyler Ulis,25.0,5,0.0
14099,201701300PHO,PG,Mike Conley,3.0,1,34.0
14100,201701300PHO,PG,Andrew Harrison,3.0,1,16.0
14101,201701300PHO,PF,Zach Randolph,15.0,1,31.3
14102,201701300PHO,SG,Devin Booker,17.0,1,33.8
14103,201701300PHO,SF,James Ennis III,28.0,1,16.8
14104,201701300PHO,SG,Vince Carter,18.0,1,17.0
14105,201701300PHO,PG,Brandon Knight,25.0,1,19.0
14106,201701300PHO,PF,Marquese Chriss,3.0,1,14.0
14107,201701300PHO,SF,T.J. Warren,6.0,1,19.5
14108,201701300PHO,SF,P.J. Tucker,6.0,1,21.5
14109,201701300PHO,SG,Tony Allen,18.0,1,22.3
14110,201701300PHO,C,Tyson Chandler,9.0,1,29.3
14111,201701300PHO,PF,Jared Dudley,3.0,1,12.3
14112,201701300PHO,PF,JaMychal Green,15.0,1,20.5
14113,201701310HOU,PG,Tyler Ennis,10.0,1,4.3
14114,201701310HOU,PG,Darren Collison,29.0,0,25.8
14115,201701310HOU,SG,Malachi Richardson,2.0,0,0.0
14116,201701310HOU,SF,K.J. McDaniels,28.0,1,4.3
14117,201701310HOU,SG,Eric Gordon,11.0,1,24.8
14118,201701310HOU,PG,Patrick Beverley,10.0,1,24.3
14119,201701310HOU,SF,Sam Dekker,28.0,1,18.8
14120,201701310HOU,PF,Ryan Anderson,17.0,1,23.8
14121,201701310HOU,C,Kosta Koufos,30.0,0,13.5
14122,201701310HOU,C,Clint Capela,9.0,1,23.5
14123,201701310HOU,PG,Bobby Brown,10.0,1,4.8
14124,201701310HOU,PG,Ty Lawson,29.0,0,20.0
14125,201701310HOU,PF,Skal Labissiere,8.0,10,0.0
14126,201701310HOU,SF,Trevor Ariza,28.0,1,24.0
14127,201701310HOU,SF,Matt Barnes,25.0,0,18.3
14128,201701310HOU,SF,Anthony Tolliver,25.0,0,15.3
14129,201701310HOU,SG,Garrett Temple,2.0,0,0.0
14130,201701310HOU,PG,James Harden,10.0,1,62.3
14131,201701310HOU,C,Nene Hilario,9.0,3,15.8
14132,201701310HOU,PF,DeMarcus Cousins,8.0,0,60.0
14133,201701310HOU,C,Montrezl Harrell,9.0,1,16.3
14134,201701310HOU,SG,Ben McLemore,2.0,10,0.0
14135,201701310HOU,SG,Corey Brewer,11.0,1,12.5
14136,201701310HOU,C,Willie Cauley-Stein,30.0,0,14.3
14137,201701310HOU,SG,Arron Afflalo,2.0,0,16.8
14138,201701310LAL,SG,Lou Williams,10.0,4,27.5
14139,201701310LAL,SF,Brandon Ingram,11.0,4,19.8
14140,201701310LAL,SF,Danilo Gallinari,15.0,2,30.5
14141,201701310LAL,C,Tarik Black,4.0,4,20.0
14142,201701310LAL,PF,Kenneth Faried,15.0,2,0.0
14143,201701310LAL,PF,Darrell Arthur,15.0,2,10.3
14144,201701310LAL,C,Jusuf Nurkic,25.0,2,22.5
14145,201701310LAL,SG,Gary Harris,17.0,2,23.0
14146,201701310LAL,PG,Jordan Clarkson,20.0,4,23.5
14147,201701310LAL,PG,Jamal Murray,2.0,2,16.0
14148,201701310LAL,SF,Larry Nance Jr.,11.0,4,15.3
14149,201701310LAL,SG,Nick Young,10.0,4,19.5
14150,201701310LAL,SF,Luol Deng,11.0,4,16.5
14151,201701310LAL,C,Ivica Zubac,4.0,4,16.8
14152,201701310LAL,PG,D'Angelo Russell,20.0,10,25.3
14153,201701310LAL,C,Timofey Mozgov,4.0,4,13.8
14154,201701310LAL,PF,Juancho Hernangomez,15.0,9,0.0
14155,201701310LAL,SF,Wilson Chandler,15.0,2,26.3
14156,201701310LAL,PG,Jameer Nelson,2.0,2,27.0
14157,201701310POR,SG,Allen Crabbe,27.0,1,18.0
14158,201701310POR,SG,Marco Belinelli,24.0,2,18.5
14159,201701310POR,PF,Frank Kaminsky,20.0,2,18.3
14160,201701310POR,PF,Meyers Leonard,22.0,1,13.3
14161,201701310POR,SF,Maurice Harkless,24.0,1,17.0
14162,201701310POR,PF,Noah Vonleh,22.0,1,14.0
14163,201701310POR,SG,Evan Turner,27.0,1,0.0
14164,201701310POR,SG,Jeremy Lamb,24.0,20,20.0
14165,201701310POR,PF,Christian Wood,20.0,84,0.0
14166,201701310POR,SF,Treveon Graham,20.0,10,0.0
14167,201701310POR,PG,Kemba Walker,6.0,2,42.0
14168,201701310POR,PG,Damian Lillard,5.0,1,41.8
14169,201701310POR,SF,Pat Connaughton,24.0,3,0.0
14170,201701310POR,C,Roy Hibbert,23.0,2,12.8
14171,201701310POR,PG,CJ McCollum,5.0,1,36.8
14172,201701310POR,SG,Nicolas Batum,24.0,2,36.3
14173,201701310POR,PG,Brian Roberts,6.0,10,0.0
14174,201701310POR,C,Mason Plumlee,2.0,1,32.8
14175,201701310POR,PG,Ramon Sessions,6.0,2,0.0
14176,201701310POR,PF,Al-Farouq Aminu,22.0,1,27.0
14177,201701310POR,SF,Michael Kidd-Gilchrist,20.0,2,25.5
14178,201701310POR,PF,Marvin Williams,20.0,2,23.8
14179,201701310POR,PF,Spencer Hawes,20.0,2,21.8
14180,201701310SAS,PF,Joffrey Lauvergne,13.0,1,14.3
14181,201701310SAS,SG,Victor Oladipo,28.0,1,0.0
14182,201701310SAS,PG,Cameron Payne,14.0,1,13.8
14183,201701310SAS,SF,Davis Bertans,30.0,1,15.0
14184,201701310SAS,PF,Domantas Sabonis,13.0,1,15.0
14185,201701310SAS,PG,Semaj Christon,14.0,25,0.0
14186,201701310SAS,C,Dewayne Dedmon,7.0,1,15.8
14187,201701310SAS,SG,Anthony Morrow,28.0,12,0.0
14188,201701310SAS,PG,Dejounte Murray,3.0,3,16.0
14189,201701310SAS,SG,Kyle Anderson,9.0,1,16.0
14190,201701310SAS,SG,Jonathon Simmons,9.0,7,16.0
14191,201701310SAS,PG,Russell Westbrook,14.0,1,61.3
14192,201701310SAS,SF,Kawhi Leonard,30.0,1,43.8
14193,201701310SAS,PF,LaMarcus Aldridge,11.0,1,38.3
14194,201701310SAS,PF,David Lee,11.0,1,26.8
14195,201701310SAS,PG,Tony Parker,3.0,1,19.8
14196,201701310SAS,SG,Danny Green,9.0,1,18.3
14197,201701310SAS,PG,Patty Mills,3.0,1,17.5
14198,201701310SAS,SF,Andre Roberson,4.0,1,17.3
14199,201701310SAS,C,Steven Adams,12.0,1,25.8
14200,201701310SAS,SF,Jerami Grant,4.0,1,16.3
14201,201701310SAS,SG,Manu Ginobili,9.0,1,16.8
14202,201701310TOR,PF,Patrick Patterson,16.0,1,16.8
14203,201701310TOR,PF,Donatas Motiejunas,3.0,1,16.0
14204,201701310TOR,C,Anthony Davis,19.0,1,50.3
14205,201701310TOR,SG,E'Twaun Moore,16.0,1,16.3
14206,201701310TOR,PG,Jrue Holiday,27.0,1,38.3
14207,201701310TOR,PG,Kyle Lowry,22.0,1,0.0
14208,201701310TOR,C,Jonas Valanciunas,17.0,1,26.8
14209,201701310TOR,SG,Norman Powell,20.0,1,26.5
14210,201701310TOR,SG,Buddy Hield,16.0,1,10.0
14211,201701310TOR,SF,Dante Cunningham,9.0,1,15.5
14212,201701310TOR,SG,Terrence Ross,20.0,1,19.5
14213,201701310TOR,PF,Terrence Jones,3.0,1,28.8
14214,201701310TOR,SF,DeMarre Carroll,27.0,1,18.5
14215,201701310TOR,PF,Pascal Siakam,16.0,1,13.3
14216,201701310TOR,PG,Cory Joseph,22.0,1,16.8
14217,201701310TOR,PF,Lucas Nogueira,16.0,1,18.8
14218,201701310TOR,PG,Langston Galloway,27.0,1,13.5
14219,201701310TOR,SF,Solomon Hill,9.0,1,19.3
14220,201701310TOR,PG,Tim Frazier,27.0,10,13.5
14221,201701310WAS,SF,Carmelo Anthony,16.0,1,37.5
14222,201701310WAS,C,Marshall Plumlee,24.0,11,0.0
14223,201701310WAS,PF,Jason Smith,19.0,1,14.0
14224,201701310WAS,SG,Bradley Beal,23.0,1,33.5
14225,201701310WAS,SG,Sasha Vujacic,3.0,15,0.0
14226,201701310WAS,SG,Kelly Oubre Jr.,23.0,1,16.5
14227,201701310WAS,PG,John Wall,4.0,1,52.3
14228,201701310WAS,PF,Maurice Ndour,9.0,15,0.0
14229,201701310WAS,C,Joakim Noah,24.0,1,16.5
14230,201701310WAS,SF,Markieff Morris,19.0,1,33.0
14231,201701310WAS,PG,Tomas Satoransky,4.0,1,12.8
14232,201701310WAS,SF,Otto Porter,19.0,1,31.0
14233,201701310WAS,C,Andrew Nicholson,10.0,3,0.0
14234,201701310WAS,C,Marcin Gortat,10.0,1,28.5
14235,201701310WAS,C,Kyle O'Quinn,24.0,1,15.5
14236,201701310WAS,SF,Mindaugas Kuzminskas,16.0,1,13.5
14237,201701310WAS,PG,Brandon Jennings,17.0,1,24.3
14238,201701310WAS,C,Willy Hernangómez,24.0,1,23.5
14239,201701310WAS,PG,Ron Baker,17.0,1,6.0
14240,201701310WAS,SG,Courtney Lee,3.0,1,22.0
14241,201701310WAS,PG,Trey Burke,4.0,1,13.8
14242,201701310WAS,SG,Justin Holiday,3.0,1,12.0
14243,201702010BOS,C,Jakob Poeltl,26.0,11,0.0
14244,201702010BOS,PF,Lucas Nogueira,1.0,0,18.8
14245,201702010BOS,SG,Jaylen Brown,18.0,1,19.0
14246,201702010BOS,SG,Terrence Ross,7.0,0,19.5
14247,201702010BOS,PG,Kyle Lowry,29.0,0,0.0
14248,201702010BOS,C,Tyler Zeller,24.0,3,0.0
14249,201702010BOS,SF,Gerald Green,4.0,1,0.0
14250,201702010BOS,SF,DeMarre Carroll,29.0,0,22.3
14251,201702010BOS,SF,Jae Crowder,4.0,1,31.0
14252,201702010BOS,C,Jonas Valanciunas,26.0,0,26.8
14253,201702010BOS,PF,Patrick Patterson,1.0,0,17.5
